t|lon|lat|id|v
187|23.56423333333333|37.961281666666665|41|-0.09857,-0.01685
188|23.602676666666664|37.95914666666667|39|-6.87288,-3.47182
189|23.550068333333336|37.872616666666666|31|-0.0,0.0
190|23.60250666666667|37.95885166666667|39|-8.03917,-3.57935
191|23.60228833333333|37.958441666666666|39|-8.90094,-3.5963
192|23.60313666666667|37.95513500000001|24|-0.0,-0.0
193|23.72575|37.87789833333333|44|0.0,0.0
194|23.602056666666666|37.95800833333333|39|-9.25207,-3.79464
195|23.60178166666667|37.95747833333333|39|-9.60939,-3.70805
196|23.628338333333332|37.94259666666667|32|-0.0,0.0
196|23.60160333333333|37.95711833333333|39|-9.72216,-3.69319
197|23.57431166666667|37.96117|42|-0.0,-0.0
198|23.601354999999998|37.956570000000006|39|-9.89771,-3.50505
198|23.545666666666666|37.970733333333335|38|-9.89397,0.34543
199|23.580198333333332|37.95446833333333|26|-0.0,0.0
200|23.60118666666667|37.956181666666666|39|-9.93387,-3.40121
201|23.64866666666667|37.933|35|-0.16383,0.11471
201|23.64866666666667|37.933|35|-0.16383,0.11471
202|23.60097|37.95572|39|-9.91592,-3.45318
203|23.564183333333336|37.96032666666667|27|-0.0,0.0
204|23.600776666666665|37.95525833333333|39|-9.92407,-3.1101
205|23.5635|37.95966666666666|0|-0.0,0.0
206|23.55371166666667|37.88997166666665|28|-0.01045,0.09945
207|23.669528333333336|37.93955|1|-0.0,-0.0
208|23.60060833333333|37.95478833333333|39|-8.79798,-2.68989
209|23.53513333333333|37.893370000000004|5|-0.09532,0.03024
210|23.65039833333333|37.93322333333333|36|-0.0,0.0
211|23.56239|37.91151333333333|6|-0.0,-0.0
212|23.604750000000006|37.96038333333333|8|-0.0,0.0
212|23.68152833333333|37.92997|9|0.0,-0.0
213|23.085966666666664|37.90203333333333|37|0.0,-0.0
213|23.68063333333333|37.93083333333333|11|0.0,-0.0
214|23.548366666666666|37.8972|10|-0.0,0.0
214|23.65017333333333|37.931783333333335|14|0.0,0.0
215|23.522565|37.86146833333333|13|0.06428,-0.0766
215|23.60038166666667|37.95419166666667|39|-6.41064,-1.94776
216|23.59618|37.95677166666667|23|-0.0,-0.0
216|23.594955|37.95514166666667|15|-0.0,-0.0
217|23.66828|37.938123333333344|17|0.0,-0.0
218|23.546116666666666|37.96735|38|-9.61996,1.86986
219|23.62269|37.94086833333333|19|-0.0,-0.0
220|23.60016833333333|37.953518333333335|39|-4.75444,-1.18545
221|23.64866666666667|37.933|35|-0.0848,-0.05299
221|23.54623333333333|37.966916666666656|38|-9.58586,2.03747
221|23.551331666666666|37.95449833333333|20|0.03404,-0.09403
222|23.505280000000006|37.84760000000001|22|0.0,-0.0
223|23.60006333333333|37.95325166666667|39|-4.9239,-1.32861
224|23.546366666666664|37.966433333333335|38|-9.54884,2.20446
225|23.60000166666667|37.95308333333333|39|-4.55028,-1.17682
226|23.54658333333333|37.9658|38|-9.41188,2.34658
227|23.59989833333333|37.9527|39|-3.80156,-0.87071
227|23.550105|37.87260666666667|31|-0.03502,0.09367
228|23.60314833333333|37.95512333333333|24|-0.0,-0.0
229|23.59978333333333|37.95227833333333|39|-4.77247,-1.11063
230|23.54713333333333|37.96408333333333|38|-9.31485,2.32239
231|23.59972833333333|37.95203|39|-4.51082,-0.90139
232|23.59969|37.95187833333333|39|-4.13995,-0.70769
233|23.54735|37.963333333333345|38|-9.31485,2.32239
234|23.62834333333333|37.94259833333333|32|-0.0,0.0
235|23.585626666666666|37.95603833333333|25|0.0,0.0
236|23.599636666666665|37.951661666666666|39|-3.86574,-0.51583
236|23.54745|37.963|38|-9.2729,2.4846
237|23.580198333333332|37.954465|26|-0.0,-0.0
238|23.599618333333336|37.95148666666667|39|-4.36335,-0.56673
239|23.59959666666667|37.951276666666665|39|-4.28297,-0.38228
240|23.669529999999998|37.93954833333333|1|-0.0,-0.0
240|23.59955666666667|37.95107333333333|39|-3.97428,-0.45284
241|23.5635|37.95966666666666|0|-0.0,0.0
242|23.59591666666667|37.95248333333333|3|-0.0,-0.0
243|23.64866666666667|37.933|35|-0.09998,0.00174
244|23.553755|37.88993666666667|28|-0.0,0.0
245|23.54511666666667|37.88356666666667|4|-0.0682,0.07313
246|23.535175|37.893368333333335|5|-0.09532,0.03024
247|23.6504|37.93320666666667|36|-0.0,0.0
248|23.582456666666666|37.95294333333333|7|-0.0,0.0
249|23.59942833333333|37.95077666666667|39|-2.50128,-1.46752
250|23.604750000000006|37.96038333333333|8|0.0,0.0
251|23.68063333333333|37.93083333333333|11|0.0,0.0
252|23.08593333333333|37.90203333333333|37|0.05,-0.0866
253|23.522505|37.861505|13|0.11068,-0.16658
254|23.59935166666667|37.950756666666656|39|-1.05036,-1.46176
254|23.548800000000004|37.96011666666666|38|-8.92892,3.79003
255|23.56427|37.961315|41|-0.09969,-0.00785
255|23.65017333333333|37.931783333333335|14|-0.07193,0.06947
256|23.599295|37.950743333333335|39|-0.29463,-1.26617
257|23.594945000000003|37.95514833333333|15|-0.0,0.0
258|23.66823833333333|37.938155|17|0.0,-0.0
259|23.59926166666667|37.950734999999995|39|0.06072,-1.19846
260|23.599238333333336|37.950734999999995|39|0.31868,-1.15691
261|23.5494|37.95928333333333|38|-8.39638,4.65412
262|23.62269333333333|37.940865|19|0.06428,0.0766
263|23.523325|37.890384999999995|29|0.0,-0.0
264|23.549633333333336|37.95903333333333|38|-8.22884,4.94432
265|23.54975|37.95893333333333|38|-8.05127,5.22849
266|23.589675|37.95230166666667|21|0.0,0.0
267|23.55013333333333|37.95861666666666|38|-7.48614,5.84874
268|23.5509|37.958166666666656|38|-6.41082,6.87469
269|23.551233333333336|37.95801666666667|38|-5.6571,7.50714
270|23.550121666666666|37.872603333333345|31|-0.0,0.0
271|23.5516|37.9579|38|-5.11965,7.88348
272|23.55225|37.95773333333333|38|-3.97265,8.51927
273|23.552466666666664|37.95768333333333|38|-3.71199,8.74478
274|23.72575|37.87789833333333|44|0.0,0.0
275|23.59936166666667|37.94990666666667|39|-3.19996,-0.01678
276|23.55263333333333|37.95765|38|-3.5588,8.80823
277|23.55335|37.957483333333336|38|-3.12549,9.07696
278|23.55351666666667|37.95743333333333|38|-3.12549,9.07696
279|23.55378333333333|37.957366666666665|38|-3.12549,9.07696
280|23.56406666666667|37.9265|45|-0.0,-0.0
281|23.57431833333333|37.961173333333335|42|-0.0,0.0
282|23.580196666666666|37.954458333333335|26|-0.0,0.0
283|23.669541666666664|37.939553333333336|1|-0.0,-0.0
284|23.56417333333333|37.96032|27|-0.0,0.0
285|23.5635|37.95966666666666|0|-0.0,0.0
285|23.59935333333333|37.94938666666667|39|-0.75596,0.26177
286|23.59588333333333|37.952466666666666|3|0.0,0.0
287|23.59937333333333|37.949391666666656|39|-0.25688,0.15496
288|23.55645|37.956716666666665|38|-2.80681,9.18051
289|23.535166666666665|37.89338833333333|5|0.09664,0.02571
289|23.594845000000007|37.955666666666666|2|-0.0,0.0
290|23.58247833333333|37.95296|7|-0.0,0.0
291|23.55703333333333|37.95658333333333|38|-2.83605,9.27614
292|23.54848333333333|37.8972|10|-0.0,0.0
293|23.68063333333333|37.93083333333333|11|-0.0,-0.0
294|23.085916666666666|37.90201666666667|37|0.05,-0.0866
295|23.650171666666665|37.931781666666666|14|0.0,-0.0
296|23.55748333333333|37.95646666666666|38|-2.83605,9.27614
297|23.57384166666667|37.960058333333336|12|-0.0,0.0
298|23.59617166666667|37.95677166666667|23|-0.0,-0.0
298|23.59493666666667|37.95514333333333|15|-0.0,0.0
298|23.55813333333333|37.95630000000001|38|-2.83605,9.27614
299|23.58871666666667|37.955566666666655|18|0.0,-0.0
300|23.62269333333333|37.94086333333333|19|0.06293,0.07771
301|23.523285|37.89039|29|0.04305,-0.09026
302|23.559166666666666|37.95605|38|-2.83605,9.27614
303|23.55147833333333|37.954535|20|0.03404,-0.09403
304|23.505256666666664|37.847753333333344|22|0.0,-0.0
305|23.58968666666667|37.952293333333344|21|0.0,0.0
306|23.559700000000007|37.95591666666667|38|-2.83605,9.27614
307|23.5603|37.95576666666667|38|-2.83605,9.27614
308|23.56073333333333|37.95565|38|-2.83605,9.27614
309|23.599066666666666|37.95036500000001|39|5.33896,-2.26617
310|23.56128333333333|37.95553333333333|38|-2.67372,9.32423
311|23.56188333333333|37.95543333333333|38|-2.34668,9.41186
312|23.56245|37.955333333333336|38|-2.18206,9.45138
313|23.598331666666667|37.95080333333333|39|1.29894,-4.62091
314|23.56358333333333|37.955166666666656|38|-2.01678,9.48802
315|23.598065|37.95080333333333|39|-0.16241,-4.89731
316|23.628355|37.942605|32|-0.0,0.0
317|23.57431833333333|37.96117|42|-0.0,0.0
317|23.64866666666667|37.933|35|-0.09848,0.01736
318|23.585605|37.955988333333345|25|0.0,0.0
319|23.56408333333333|37.95508333333333|38|-2.01678,9.48802
320|23.597676666666665|37.95070166666667|39|-1.92609,-5.15172
321|23.58019333333333|37.954454999999996|26|-0.0,-0.0
322|23.59742833333333|37.95056833333333|39|-3.80852,-4.89236
323|23.59717333333333|37.95034166666667|39|-5.17573,-4.5631
324|23.669541666666664|37.93955500000001|1|-0.0,-0.0
325|23.565800000000007|37.9547|38|-2.37087,9.50889
326|23.594829999999998|37.955690000000004|2|-0.0,0.0
327|23.55377333333333|37.88990166666667|28|-0.0,0.0
328|23.5959|37.952466666666666|3|-0.0,0.0
329|23.59669166666667|37.94976333333333|39|-6.74105,-3.72133
329|23.54523333333333|37.883516666666665|4|-0.0,0.0
330|23.56221833333333|37.911485|6|0.0,0.0
331|23.650395|37.93323333333333|36|-0.0,0.0
332|23.68152833333333|37.92997|9|0.0,-0.0
333|23.604750000000006|37.960366666666665|8|0.0,0.0
334|23.56695|37.95448333333333|38|-2.20456,9.54882
335|23.54851666666667|37.897183333333345|10|-0.0,0.0
336|23.68063333333333|37.93083333333333|11|-0.0,-0.0
337|23.567400000000006|37.9544|38|-2.20456,9.54882
338|23.52240333333333|37.861556666666665|13|0.04067,-0.09135
339|23.53861166666667|38.024184999999996|47|0.0,-0.0
340|23.59652166666667|37.94902166666667|39|-7.39711,-0.20667
341|23.650171666666665|37.931783333333335|14|-0.0,-0.0
342|23.568016666666665|37.954283333333336|38|-2.20456,9.54882
343|23.59493833333333|37.95514166666667|15|-0.0,-0.0
343|23.57384333333333|37.960058333333336|12|-0.0,0.0
344|23.68310333333333|37.92899333333333|16|-0.0,0.0
345|23.59659|37.94876666666666|39|-7.13244,1.55507
346|23.66827666666667|37.93815|17|0.0,-0.0
347|23.58871666666667|37.955566666666655|18|0.0,-0.0
348|23.6227|37.94086333333333|19|-0.0829,0.05592
348|23.56858333333333|37.95418333333335|38|-2.37087,9.50889
349|23.596775|37.94845833333333|39|-6.8268,2.85566
350|23.551421666666666|37.95449333333333|20|0.03404,-0.09403
351|23.50528666666667|37.847708333333344|22|0.0,-0.0
352|23.64866666666667|37.933|35|0.03816,0.19633
353|23.64866666666667|37.933|35|0.03816,0.19633
354|23.57033333333333|37.9539|38|-2.03757,9.58584
355|23.597513333333332|37.947523333333336|39|-7.02186,4.78993
356|23.59787|37.947115|39|-7.29048,5.10479
357|23.57133333333333|37.953733333333346|38|-1.85089,9.52178
358|23.59618833333333|37.95677333333333|23|-0.0,-0.0
359|23.598105|37.946836666666655|39|-7.49958,5.15425
360|23.596186666666664|37.956775|23|-0.0,-0.0
361|23.571883333333336|37.95365|38|-1.85089,9.52178
362|23.60317333333333|37.95515833333333|24|0.0,-0.0
363|23.59840166666667|37.94648666666667|39|-7.47249,5.19345
364|23.5725|37.95356666666667|38|-1.85089,9.52178
365|23.573|37.95348333333333|38|-1.85089,9.52178
366|23.598985000000006|37.945818333333335|39|-7.49057,5.16733
367|23.56398333333333|37.92646666666667|45|-0.0,-0.0
367|23.599293333333332|37.94543833333333|39|-7.68063,5.06438
368|23.574116666666665|37.9533|38|-1.83181,9.42361
369|23.59963333333333|37.94497833333333|39|-7.86938,4.7658
370|23.580195|37.95445666666667|26|-0.0,-0.0
371|23.59985|37.944676666666666|39|-7.89669,4.52241
372|23.57528333333333|37.953133333333334|38|-1.83181,9.42361
373|23.600126666666664|37.94430333333333|39|-8.03091,4.48826
374|23.5635|37.95966666666666|0|0.0,0.0
375|23.59588333333333|37.95245|3|0.38637,-0.10352
376|23.55371|37.88991|28|-0.01045,0.09945
377|23.5764|37.95295|38|-1.85089,9.52178
378|23.60068166666667|37.94350666666666|39|-8.79734,4.54058
379|23.65042|37.93323|36|-0.0,0.0
380|23.681525|37.929968333333335|9|-0.0,0.0
381|23.604750000000006|37.96038333333333|8|0.0,0.0
382|23.57695|37.95285|38|-1.85089,9.52178
383|23.600925|37.943085|39|-9.14962,4.03539
384|23.54851666666667|37.89716666666666|10|-0.0,0.0
385|23.08593333333333|37.901916666666665|37|-0.09455,0.03256
385|23.650170000000003|37.931783333333335|14|-0.0454,-0.0891
386|23.57745|37.95276666666667|38|-2.01678,9.48802
387|23.52235666666667|37.86157166666667|13|0.05358,-0.08443
388|23.60115833333333|37.942573333333335|39|-9.4727,3.50399
389|23.578066666666665|37.95268333333333|38|-1.85089,9.52178
390|23.59493333333333|37.955151666666666|15|-0.07455,-0.06665
391|23.68310333333333|37.928995|16|-0.0,-0.0
392|23.60130333333333|37.94222333333333|39|-9.71174,3.11803
393|23.668281666666665|37.938181666666665|17|0.0,-0.0
394|23.57384333333333|37.96006|12|0.0,-0.0
395|23.578633333333336|37.9526|38|-1.85089,9.52178
396|23.622705|37.94086166666667|19|0.0,-0.0
397|23.551406666666665|37.954495|20|0.03404,-0.09403
398|23.601905|37.94088166666667|39|-9.59644,3.74143
399|23.60215333333333|37.940446666666666|39|-9.29634,4.19739
400|23.50889833333333|37.86602166666667|40|-0.06293,0.07771
401|23.580883333333336|37.95223333333333|38|-2.01678,9.48802
402|23.596175|37.956775|23|-0.0,-0.0
403|23.602785|37.939496666666656|39|-8.96396,4.86696
404|23.60315666666667|37.955161666666655|24|0.0,-0.0
405|23.60307833333333|37.93906833333333|39|-8.96396,4.86696
406|23.58258333333333|37.951983333333345|38|-1.83181,9.42361
407|23.58308333333333|37.9519|38|-1.83181,9.42361
408|23.56395|37.92646666666667|45|-0.0,-0.0
409|23.603866666666665|37.937881666666655|39|-9.10282,4.81962
410|23.62833333333333|37.942605|32|-0.0,0.0
410|23.58561833333333|37.95598|25|0.0,0.0
411|23.58425|37.9517|38|-2.01678,9.48802
412|23.60419666666667|37.93736666666667|39|-9.12793,4.77189
413|23.580195|37.954458333333335|26|-0.0,0.0
414|23.60447666666667|37.936943333333346|39|-8.98933,4.81996
415|23.5853|37.951533333333344|38|-1.68443,9.55263
416|23.60478166666667|37.93651333333333|39|-9.00861,4.99348
417|23.5635|37.95966666666666|0|0.0,-0.0
418|23.66952333333333|37.93953833333333|1|0.0,-0.0
418|23.58586666666667|37.95146666666667|38|-1.68443,9.55263
419|23.59595|37.95233333333333|3|0.0,-0.0
420|23.60508833333333|37.93608500000001|39|-8.99988,5.0092
421|23.55367|37.88993666666667|28|-0.01045,0.09945
422|23.586416666666665|37.9514|38|-1.66706,9.45415
423|23.605338333333336|37.93575166666667|39|-8.92907,5.13437
423|23.54525|37.88356666666667|4|-0.0,0.0
424|23.65039833333333|37.93323833333333|36|-0.0,0.0
425|23.604733333333336|37.96038333333333|8|0.0,0.0
425|23.562351666666665|37.91143833333333|6|-0.01374,0.09905
426|23.58698333333333|37.9513|38|-1.68443,9.55263
427|23.60564833333333|37.935343333333336|39|-8.91109,5.16551
428|23.68063333333333|37.93083333333333|11|0.0,-0.0
429|23.54845|37.89715|10|-0.0,-0.0
430|23.52234|37.86161000000001|13|0.06481,-0.07615
431|23.58753333333333|37.95121666666667|38|-1.85089,9.52178
432|23.606005|37.93486|39|-8.98849,5.23135
433|23.564275|37.96131166666667|41|-0.09984,-0.00558
434|23.650170000000003|37.931785|14|-0.0,-0.0
435|23.59492833333333|37.955145|15|0.0,-0.0
436|23.571141666666666|37.960186666666665|30|-0.0,0.0
436|23.68310333333333|37.92899166666667|16|-0.0,0.0
437|23.57384333333333|37.96006|12|-0.0,-0.0
438|23.60630666666667|37.93443833333333|39|-9.04278,5.13694
438|23.66826666666667|37.938145|17|0.0,-0.0
439|23.5886|37.951033333333335|38|-1.85089,9.52178
440|23.622706666666666|37.94086|19|-0.06428,0.0766
441|23.523055|37.890303333333335|29|0.04305,-0.09026
442|23.58921666666667|37.95095|38|-1.51745,9.58057
442|23.55142|37.95449833333333|20|0.03404,-0.09403
443|23.606906666666664|37.93359|39|-9.07842,5.07368
444|23.58978333333333|37.9509|38|-1.35002,9.60559
445|23.590416666666666|37.95086666666667|38|-1.01396,9.64686
446|23.60741833333333|37.932825|39|-9.13105,4.97834
447|23.50902|37.865935|40|-0.05793,0.08151
448|23.59098333333333|37.950833333333335|38|-0.84545,9.66309
449|23.607768333333336|37.932315|39|-9.13973,4.96239
450|23.550179999999997|37.872603333333345|31|-0.0,0.0
451|23.5915|37.9508|38|-0.84545,9.66309
452|23.60806|37.931885|39|-9.13105,4.97834
453|23.60834333333333|37.93146333333333|39|-9.25372,4.96173
454|23.72575|37.87789833333333|44|0.0,0.0
455|23.592633333333332|37.950683333333345|38|-1.18217,9.62769
456|23.608636666666666|37.93102666666667|39|-9.18269,4.88245
457|23.59326666666667|37.9506|38|-1.18217,9.62769
458|23.60892|37.93061166666666|39|-9.16559,4.91447
459|23.56395|37.92646666666667|45|-0.0,-0.0
460|23.60920333333333|37.930188333333334|39|-9.23331,4.78602
461|23.574316666666668|37.96117|42|-0.0,-0.0
462|23.62833333333333|37.94261333333333|32|-0.0,0.0
463|23.59435|37.95053333333333|38|-0.67667,9.67637
464|23.519|38.02666666666666|34|0.0,-0.0
465|23.609479999999998|37.92975333333333|39|-9.22494,4.80213
466|23.59468333333333|37.95055|38|-0.33856,9.69409
467|23.58019333333333|37.954458333333335|26|-0.0,-0.0
468|23.594916666666666|37.95056666666667|38|-4e-05,9.7
469|23.59503333333333|37.9506|38|0.50762,9.68671
470|23.60998|37.92899833333333|39|-9.23331,4.78602
471|23.59525|37.950633333333336|38|1.16991,9.52845
472|23.595416666666665|37.950683333333345|38|1.50174,9.48181
473|23.5635|37.95966666666666|0|0.0,-0.0
474|23.66953166666667|37.93953333333333|1|0.0,-0.0
474|23.59555|37.95071666666667|38|1.97513,9.29241
475|23.61032333333333|37.928491666666666|39|-9.22494,4.80213
475|23.59568333333333|37.95076666666667|38|2.45875,9.1763
476|23.59591666666667|37.9524|3|-0.0,-0.0
476|23.59581666666667|37.95081666666667|38|2.74827,8.98927
477|23.596|37.95088333333333|38|3.3328,8.68231
478|23.545216666666665|37.88358333333333|4|-0.0,0.0
479|23.61061166666667|37.928061666666665|39|-9.21655,4.81822
480|23.6504|37.93322|36|-0.0,0.0
480|23.562395000000002|37.91148833333333|6|0.0,-0.0
481|23.59626666666667|37.95101666666667|38|4.17669,8.19727
482|23.604733333333336|37.96038333333333|8|0.0,0.0
482|23.681525|37.92997|9|0.0,-0.0
483|23.58244333333333|37.952921666666654|7|-0.0,0.0
484|23.548366666666666|37.897133333333336|10|-0.0,-0.0
485|23.61090166666667|37.927618333333335|39|-9.28292,4.68907
485|23.68063333333333|37.93083333333333|11|0.0,-0.0
486|23.650171666666665|37.931785|14|-0.0,-0.0
487|23.52231166666667|37.86160666666667|13|0.03811,-0.09245
488|23.59691666666667|37.9515|38|5.91363,7.04762
489|23.61116333333333|37.927178333333345|39|-9.5085,4.45403
490|23.64866666666667|37.933|35|-0.18544,0.07492
491|23.59721666666667|37.95173333333333|38|6.46031,6.68987
492|23.594925|37.95515666666667|15|-0.09774,-0.02113
493|23.611401666666666|37.926728333333344|39|-9.54701,4.37089
493|23.68310333333333|37.92899|16|-0.0,0.0
494|23.760206666666665|37.40949166666667|48|0.24022,-0.1797
495|23.58871666666667|37.95555|18|0.0,-0.0
496|23.622715000000003|37.94086|19|0.0829,0.05592
497|23.61158666666667|37.92637|39|-9.70776,4.00118
498|23.59773333333333|37.952216666666665|38|7.05986,6.35675
499|23.55147833333333|37.95451833333333|20|0.0,-0.0
500|23.611835|37.925841666666656|39|-9.84148,3.65994
500|23.59825|37.952733333333335|38|7.35402,6.17077
501|23.589676666666666|37.95230333333333|21|0.0,0.0
502|23.50517|37.84780333333333|22|0.0,-0.0
503|23.598616666666665|37.9531|38|7.53831,6.10442
504|23.61201|37.92539833333333|39|-9.92412,3.10996
505|23.61216|37.92494333333333|39|-10.22676,2.37977
506|23.509120000000003|37.865858333333335|40|-0.04633,0.08862
507|23.59938333333333|37.9539|38|7.74676,5.83762
508|23.612275|37.924475|39|-10.26036,1.69852
509|23.550179999999997|37.872598333333336|31|-0.0,-0.0
510|23.59617166666667|37.95678|23|0.0,0.0
511|23.61238|37.924|39|-10.30624,1.39338
512|23.61243666666667|37.923618333333344|39|-10.43042,1.20677
513|23.60314833333333|37.955155|24|0.0,-0.0
514|23.60038333333333|37.95491666666667|38|7.58703,5.71725
515|23.612485|37.92304166666667|39|-10.47181,0.76893
516|23.6007|37.95526666666667|38|7.52385,5.46641
517|23.6125|37.92254166666667|39|-10.39732,0.23587
518|23.564|37.9264|45|-0.0,-0.0
519|23.612491666666664|37.92203|39|-10.39943,-0.10898
520|23.57431166666667|37.96117|42|0.0,-0.0
521|23.62837333333333|37.94263333333333|32|-0.0,0.0
522|23.601316666666666|37.95593333333333|38|7.36205,5.34886
523|23.64866666666667|37.933|35|0.01392,0.09903
524|23.60165|37.95626666666667|38|7.26757,5.47653
525|23.612446666666663|37.92102333333333|39|-10.38758,-0.50812
526|23.612416666666665|37.920631666666665|39|-10.48463,-0.56791
527|23.64971833333333|37.936098333333334|49|-0.0,0.0
528|23.564145|37.96034833333333|27|-0.0,0.0
529|23.5635|37.95966666666666|0|0.0,0.0
529|23.669538333333332|37.93954833333333|1|0.0,-0.0
530|23.60235|37.95690000000001|38|6.89439,5.7851
531|23.55351833333333|37.88986833333333|28|-0.0,0.0
532|23.59591666666667|37.952383333333344|3|-0.0,0.0
533|23.54516666666667|37.8836|4|0.0,-0.0
534|23.53488833333333|37.89346666666667|5|-0.00802,-0.09968
535|23.53488666666667|37.89346666666667|5|-0.00802,-0.09968
536|23.65040333333333|37.93323333333333|36|-0.0,0.0
536|23.56231833333333|37.91153833333333|6|-0.0,-0.0
536|23.60296666666667|37.957366666666665|38|6.18245,6.40214
537|23.68152333333333|37.92997|9|0.0,-0.0
538|23.58243666666667|37.952945|7|-0.0,0.0
538|23.604733333333336|37.96038333333333|8|0.0,0.0
539|23.54828333333333|37.8971|10|-0.0,-0.0
540|23.612313333333336|37.91907833333333|39|-10.48362,-0.5862
540|23.60331666666667|37.95755|38|5.83891,6.71693
541|23.52230833333333|37.86161000000001|13|0.07302,-0.06833
542|23.60363333333333|37.9577|38|5.47937,7.01331
543|23.650170000000003|37.931783333333335|14|0.08988,-0.04384
544|23.56428333333333|37.96131666666667|41|-0.09957,-0.00924
545|23.60391666666667|37.957816666666666|38|5.23127,7.20026
546|23.60405|37.95786666666667|38|4.9768,7.37845
547|23.59492833333333|37.95515|15|0.0,-0.0
548|23.68310166666667|37.928988333333336|16|-0.0,0.0
549|23.66826833333333|37.938140000000004|17|0.0,-0.0
550|23.60438333333333|37.958|38|4.71626,7.54764
551|23.58871666666667|37.95555|18|0.0,-0.0
551|23.57384333333333|37.96006|12|-0.0,0.0
552|23.61220166666667|37.91770833333333|39|-10.48463,-0.56791
553|23.62271666666667|37.940858333333345|19|0.0,0.0
554|23.52310333333333|37.890365|29|0.04305,-0.09026
555|23.60488333333333|37.95815|38|4.0405,7.92997
556|23.61215666666667|37.91712500000001|39|-10.38758,-0.50812
557|23.589655|37.95232666666666|21|0.0,0.0
558|23.6054|37.95823333333333|38|3.00975,8.2693
559|23.61212166666667|37.91668833333333|39|-10.39087,-0.43558
559|23.6057|37.95825|38|2.39802,8.36298
560|23.605916666666666|37.95825|38|1.95705,8.47703
561|23.612088333333336|37.91574|39|-10.3901,-0.45372
561|23.6068|37.95826666666667|38|1.07242,8.73441
562|23.60695|37.95826666666667|38|0.90937,8.65234
563|23.55017666666667|37.87259166666667|31|-0.0,-0.0
564|23.6071|37.95826666666667|38|0.74951,8.56728
565|23.61205666666667|37.91525166666667|39|-10.29308,-0.37751
565|23.60723333333333|37.95826666666667|38|0.74079,8.46766
566|23.61203333333333|37.914858333333335|39|-10.2877,-0.50323
567|23.60793333333333|37.95826666666667|38|0.39249,7.48972
568|23.612|37.91438166666667|39|-10.29019,-0.44936
569|23.60831666666667|37.95828333333333|38|0.24427,6.99574
570|23.61197333333333|37.91379833333335|39|-10.29019,-0.44936
571|23.564|37.92638333333333|45|-0.0,-0.0
572|23.70435666666667|37.91364|50|0.0,-0.0
573|23.611946666666665|37.91341166666667|39|-10.29241,-0.39547
574|23.628341666666664|37.942618333333336|32|-0.0,0.0
575|23.61194333333333|37.91284|39|-10.29598,-0.28767
576|23.58019333333333|37.95446000000001|26|-0.0,0.0
577|23.61192166666667|37.91236|39|-10.29598,-0.28767
578|23.5635|37.95966666666666|0|0.0,-0.0
579|23.61005|37.95823333333333|38|-0.20244,5.79647
580|23.61188666666667|37.9115|39|-10.29692,-0.25173
581|23.59585|37.952583333333344|3|-0.0,0.0
582|23.553520000000002|37.889896666666665|28|-0.0,0.0
583|23.5451|37.88358333333333|4|0.0,-0.0
584|23.534835|37.89347833333333|5|-0.00802,-0.09968
585|23.65040833333333|37.93323166666666|36|-0.0,0.0
586|23.58246|37.952983333333336|7|-0.0,0.0
587|23.56223|37.911486666666654|6|-0.08598,-0.05106
588|23.604766666666666|37.96041666666667|8|0.0,0.0
588|23.681525|37.92997|9|0.0,-0.0
589|23.611871666666666|37.91054333333333|39|-10.29998,-0.01805
590|23.086116666666666|37.901716666666665|37|-0.0,0.0
590|23.68063333333333|37.93083333333333|11|0.0,0.0
591|23.522326666666668|37.86160666666667|13|-0.0,-0.0
591|23.610966666666666|37.958216666666665|38|-0.09252,5.29919
592|23.61187333333333|37.910001666666666|39|-10.39998,0.01808
593|23.57113666666667|37.96019166666667|30|-0.0,0.0
594|23.594925|37.955155|15|0.03354,0.09421
594|23.61123333333333|37.958216666666665|38|-2e-05,5.0
595|23.683096666666664|37.928985|16|0.0,-0.0
595|23.66828666666667|37.938151666666656|17|0.0,-0.0
596|23.61186666666667|37.909531666666666|39|-10.29975,-0.07198
597|23.57384333333333|37.96006|12|0.0,0.0
598|23.622715000000003|37.94085666666667|19|0.0,-0.0
599|23.61186666666667|37.909165|39|-10.39943,-0.10898
600|23.52316333333333|37.89039833333333|29|0.04305,-0.09026
601|23.6117|37.95828333333333|38|0.44946,4.27645
601|23.551451666666665|37.95454333333333|20|0.09988,-0.00488
602|23.50514833333333|37.847885|22|0.0,-0.0
603|23.61188666666667|37.90868666666667|39|-10.39842,0.18143
604|23.58966333333333|37.9523|21|0.0,0.0
605|23.61192166666667|37.908116666666665|39|-10.39162,0.4173
605|23.61198333333333|37.958333333333336|38|0.74414,3.82835
606|23.61203333333333|37.95835|38|0.79005,3.71696
607|23.61194166666667|37.907740000000004|39|-10.38669,0.52609
608|23.61216666666667|37.958383333333344|38|0.80981,3.50773
609|23.509179999999997|37.865736666666656|40|-0.0,-0.0
609|23.61226666666667|37.95841666666667|38|0.90586,3.38074
610|23.61198833333333|37.90716833333333|39|-10.3817,0.61671
610|23.61233333333333|37.95843333333333|38|0.93716,3.26829
611|23.55017|37.872586666666656|31|-0.0,-0.0
612|23.612466666666666|37.958483333333334|38|0.93558,3.06018
613|23.61203333333333|37.906693333333344|39|-10.37467,0.72539
614|23.61206666666667|37.90634333333333|39|-10.36935,0.7978
615|23.603143333333332|37.95509833333333|24|0.05693,-0.08221
